Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051223~regulation_of_protein_transport	15	1.4563106796116505	0.00599052484422106	ENSG00000100906,_ENSG00000115008,_ENSG00000168734,_ENSG00000186827,_ENSG00000109471,_ENSG00000125735,_ENSG00000105329,_ENSG00000169194,_ENSG00000107779,_ENSG00000162711,_ENSG00000139193,_ENSG00000196924,_ENSG00000104783,_ENSG00000013810,_ENSG00000096968	783	114	13528	2.2733077905491696	0.9999999934825983	0.14315503328689205	10.302940336865873
GOTERM_MF_FAT	GO:0017016~Ras_GTPase_binding	13	1.262135922330097	0.00623071470548979	ENSG00000068793,_ENSG00000116584,_ENSG00000182718,_ENSG00000147202,_ENSG00000077264,_ENSG00000099331,_ENSG00000168421,_ENSG00000184014,_ENSG00000147041,_ENSG00000196924,_ENSG00000063176,_ENSG00000142765,_ENSG00000167705	755	91	12983	2.4565752128666034	0.9974748321209996	0.22059696247325733	9.353075952027169
UP_SEQ_FEATURE	domain:DAGKc	5	0.48543689320388345	0.006303923209546038	ENSG00000157680,_ENSG00000006530,_ENSG00000063176,_ENSG00000100422,_ENSG00000176170	997	15	19113	6.3901705115346035	0.9999999732017282	0.620388582596515	10.667163787985046
GOTERM_BP_FAT	GO:0051090~regulation_of_transcription_factor_activity	14	1.3592233009708738	0.0063125039695585295	ENSG00000100906,_ENSG00000186827,_ENSG00000101665,_ENSG00000127666,_ENSG00000105329,_ENSG00000198286,_ENSG00000173334,_ENSG00000162711,_ENSG00000147889,_ENSG00000069702,_ENSG00000090339,_ENSG00000115738,_ENSG00000196924,_ENSG00000096968	783	103	13528	2.348349018586715	0.999999997641147	0.1491375523885745	10.827267681718444
UP_SEQ_FEATURE	domain:Rab-GAP_TBC	8	0.7766990291262136	0.006360212408920085	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000156787,_ENSG00000162065,_ENSG00000125875,_ENSG00000148429	997	43	19113	3.5666067971355933	0.9999999770765787	0.603804586273847	10.757384301824747
UP_SEQ_FEATURE	lipid_moiety-binding_region:N-myristoyl_glycine	14	1.3592233009708738	0.006402860107566936	ENSG00000138175,_ENSG00000186187,_ENSG00000088992,_ENSG00000118507,_ENSG00000197122,_ENSG00000104490,_ENSG00000107130,_ENSG00000146426,_ENSG00000145506,_ENSG00000140807,_ENSG00000165527,_ENSG00000165997,_ENSG00000101082,_ENSG00000116983	997	114	19113	2.354273346354854	0.9999999796348668	0.5874806138508755	10.825682897448086
GOTERM_BP_FAT	GO:0030308~negative_regulation_of_cell_growth	13	1.262135922330097	0.006565934326015092	ENSG00000179833,_ENSG00000168243,_ENSG00000105329,_ENSG00000153487,_ENSG00000166313,_ENSG00000147889,_ENSG00000104432,_ENSG00000167565,_ENSG00000138685,_ENSG00000197594,_ENSG00000073282,_ENSG00000124762,_ENSG00000132170	783	92	13528	2.4413348881115	0.9999999989402723	0.15350863028939377	11.237928755816496
GOTERM_BP_FAT	GO:0045637~regulation_of_myeloid_cell_differentiation	11	1.0679611650485437	0.0066840976607752	ENSG00000100906,_ENSG00000177606,_ENSG00000128342,_ENSG00000104267,_ENSG00000128016,_ENSG00000088992,_ENSG00000159216,_ENSG00000184371,_ENSG00000115738,_ENSG00000109906,_ENSG00000029993	783	70	13528	2.7149790184272944	0.9999999992703121	0.1549058473846684	11.428790466283644
GOTERM_MF_FAT	GO:0050839~cell_adhesion_molecule_binding	7	0.6796116504854369	0.006732244660959115	ENSG00000044115,_ENSG00000067141,_ENSG00000005844,_ENSG00000110400,_ENSG00000147065,_ENSG00000135124,_ENSG00000150637	755	30	12983	4.012406181015453	0.998442297160894	0.2278540738272733	10.069156700270387
GOTERM_BP_FAT	GO:0043413~biopolymer_glycosylation	16	1.5533980582524272	0.006999417984774588	ENSG00000198162,_ENSG00000196968,_ENSG00000167130,_ENSG00000180549,_ENSG00000086062,_ENSG00000143641,_ENSG00000117643,_ENSG00000112115,_ENSG00000109586,_ENSG00000130714,_ENSG00000176597,_ENSG00000115525,_ENSG00000152127,_ENSG00000136732,_ENSG00000187210,_ENSG00000113532	783	128	13528	2.1596424010217112	0.9999999997304799	0.1604388961342781	11.936211295006128
GOTERM_BP_FAT	GO:0006486~protein_amino_acid_glycosylation	16	1.5533980582524272	0.006999417984774588	ENSG00000198162,_ENSG00000196968,_ENSG00000167130,_ENSG00000180549,_ENSG00000086062,_ENSG00000143641,_ENSG00000117643,_ENSG00000112115,_ENSG00000109586,_ENSG00000130714,_ENSG00000176597,_ENSG00000115525,_ENSG00000152127,_ENSG00000136732,_ENSG00000187210,_ENSG00000113532	783	128	13528	2.1596424010217112	0.9999999997304799	0.1604388961342781	11.936211295006128
GOTERM_BP_FAT	GO:0070085~glycosylation	16	1.5533980582524272	0.006999417984774588	ENSG00000198162,_ENSG00000196968,_ENSG00000167130,_ENSG00000180549,_ENSG00000086062,_ENSG00000143641,_ENSG00000117643,_ENSG00000112115,_ENSG00000109586,_ENSG00000130714,_ENSG00000176597,_ENSG00000115525,_ENSG00000152127,_ENSG00000136732,_ENSG00000187210,_ENSG00000113532	783	128	13528	2.1596424010217112	0.9999999997304799	0.1604388961342781	11.936211295006128
GOTERM_MF_FAT	GO:0005085~guanyl-nucleotide_exchange_factor_activity	18	1.7475728155339807	0.007097921831541679	ENSG00000107263,_ENSG00000152767,_ENSG00000113319,_ENSG00000198915,_ENSG00000154358,_ENSG00000134215,_ENSG00000173848,_ENSG00000111361,_ENSG00000137936,_ENSG00000116584,_ENSG00000126822,_ENSG00000008256,_ENSG00000134516,_ENSG00000053524,_ENSG00000146426,_ENSG00000196914,_ENSG00000124126,_ENSG00000160271	755	152	12983	2.0363715580341584	0.9989049255678252	0.23063496068760836	10.58792515948146
GOTERM_BP_FAT	GO:0030099~myeloid_cell_differentiation	13	1.262135922330097	0.007154273803716475	ENSG00000143479,_ENSG00000143801,_ENSG00000105329,_ENSG00000069702,_ENSG00000159216,_ENSG00000164400,_ENSG00000184371,_ENSG00000115738,_ENSG00000109906,_ENSG00000102265,_ENSG00000096968,_ENSG00000116016,_ENSG00000132170	783	93	13528	2.4150839753361075	0.9999999998347602	0.16251453070423005	12.184402138977413
INTERPRO	IPR008144:Guanylate_kinase	6	0.5825242718446602	0.007169039659887991	ENSG00000082458,_ENSG00000151208,_ENSG00000132535,_ENSG00000147044,_ENSG00000119139,_ENSG00000198286	913	23	16659	4.759940949569026	0.9999359279975379	0.4530888612578686	11.12465451255692
GOTERM_BP_FAT	GO:0022407~regulation_of_cell-cell_adhesion	6	0.5825242718446602	0.007365326671129843	ENSG00000101665,_ENSG00000105329,_ENSG00000197635,_ENSG00000196839,_ENSG00000089012,_ENSG00000096968	783	22	13528	4.711947056774642	0.9999999999151841	0.16571155376453917	12.521597333692036
GOTERM_BP_FAT	GO:0070482~response_to_oxygen_levels	17	1.650485436893204	0.0074145626607306616	ENSG00000072274,_ENSG00000183044,_ENSG00000143801,_ENSG00000105329,_ENSG00000122861,_ENSG00000197461,_ENSG00000197635,_ENSG00000196839,_ENSG00000130402,_ENSG00000110330,_ENSG00000162909,_ENSG00000137801,_ENSG00000136856,_ENSG00000117298,_ENSG00000176171,_ENSG00000124762,_ENSG00000116016	783	141	13528	2.083059337155693	0.9999999999274062	0.16554614855122918	12.600084590339012
INTERPRO	IPR001206:Diacylglycerol_kinase,_catalytic_region	5	0.48543689320388345	0.007496382098418612	ENSG00000157680,_ENSG00000006530,_ENSG00000063176,_ENSG00000100422,_ENSG00000176170	913	15	16659	6.0821467688937565	0.9999588399170769	0.44788694779837035	11.603757106320934
KEGG_PATHWAY	hsa04670:Leukocyte_transendothelial_migration	17	1.650485436893204	0.007609492099741097	ENSG00000150093,_ENSG00000044115,_ENSG00000130396,_ENSG00000125753,_ENSG00000197943,_ENSG00000171608,_ENSG00000134215,_ENSG00000147065,_ENSG00000141506,_ENSG00000130402,_ENSG00000051523,_ENSG00000090339,_ENSG00000100365,_ENSG00000169398,_ENSG00000168421,_ENSG00000005844,_ENSG00000035403	357	118	5085	2.0520581113801453	0.7249829129187206	0.22754722879735345	8.889462828096551
GOTERM_CC_FAT	GO:0032420~stereocilium	5	0.48543689320388345	0.007647454562815922	ENSG00000107736,_ENSG00000033867,_ENSG00000112782,_ENSG00000197879,_ENSG00000137710	705	15	12782	6.043498817966903	0.9642695241349379	0.12027355723699473	10.268445645871038
GOTERM_BP_FAT	GO:0010628~positive_regulation_of_gene_expression	49	4.757281553398058	0.0076780942504671955	ENSG00000179833,_ENSG00000174136,_ENSG00000128342,_ENSG00000064393,_ENSG00000112561,_ENSG00000102034,_ENSG00000124788,_ENSG00000101096,_ENSG00000197299,_ENSG00000118495,_ENSG00000121594,_ENSG00000132170,_ENSG00000034152,_ENSG00000178573,_ENSG00000122877,_ENSG00000153487,_ENSG00000134852,_ENSG00000147044,_ENSG00000127318,_ENSG00000067082,_ENSG00000112116,_ENSG00000112115,_ENSG00000075891,_ENSG00000167565,_ENSG00000073282,_ENSG00000067182,_ENSG00000186350,_ENSG00000116016,_ENSG00000100906,_ENSG00000140396,_ENSG00000109471,_ENSG00000105329,_ENSG00000088992,_ENSG00000169926,_ENSG00000127124,_ENSG00000196782,_ENSG00000164399,_ENSG00000166313,_ENSG00000177606,_ENSG00000157557,_ENSG00000164400,_ENSG00000184371,_ENSG00000124813,_ENSG00000108175,_ENSG00000159216,_ENSG00000128245,_ENSG00000138685,_ENSG00000115170,_ENSG00000166228	783	581	13528	1.457108125990552	0.9999999999684398	0.16972082116212395	13.019051420612959
INTERPRO	IPR000048:IQ_calmodulin-binding_region	12	1.1650485436893203	0.007753992509186815	ENSG00000114473,_ENSG00000113319,_ENSG00000145703,_ENSG00000109063,_ENSG00000154358,_ENSG00000128641,_ENSG00000099331,_ENSG00000157483,_ENSG00000197879,_ENSG00000196876,_ENSG00000142347,_ENSG00000136286	913	87	16659	2.516750387128451	0.9999709476501664	0.44030102092700407	11.979092624543108
UP_SEQ_FEATURE	domain:Runt	3	0.2912621359223301	0.007856740370342974	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	997	3	19113	19.17051153460381	0.999999999640596	0.64496934732445	13.124722018278657
SP_PIR_KEYWORDS	protein_kinase_inhibitor	5	0.48543689320388345	0.007913761476282331	ENSG00000168734,_ENSG00000147889,_ENSG00000071575,_ENSG00000124762,_ENSG00000173334	998	16	19235	6.0229834669338675	0.9869387029863459	0.11978689039959001	10.93733826393849
SMART	SM00219:TyrKc	16	1.5533980582524272	0.007969118651754547	ENSG00000182511,_ENSG00000169071,_ENSG00000148053,_ENSG00000105976,_ENSG00000198400,_ENSG00000197122,_ENSG00000163785,_ENSG00000143674,_ENSG00000091436,_ENSG00000169398,_ENSG00000142235,_ENSG00000037280,_ENSG00000062524,_ENSG00000140443,_ENSG00000141068,_ENSG00000096968	581	118	9079	2.118848274453747	0.8883387395164574	0.3060677241235843	10.007064642522456
GOTERM_BP_FAT	GO:0051270~regulation_of_cell_motion	21	2.0388349514563107	0.008177178411974038	ENSG00000101665,_ENSG00000105329,_ENSG00000174175,_ENSG00000160712,_ENSG00000197461,_ENSG00000196839,_ENSG00000117525,_ENSG00000142347,_ENSG00000173334,_ENSG00000086062,_ENSG00000130402,_ENSG00000140564,_ENSG00000069702,_ENSG00000090339,_ENSG00000137801,_ENSG00000138685,_ENSG00000184371,_ENSG00000140443,_ENSG00000096968,_ENSG00000035403,_ENSG00000176170	783	193	13528	1.8798959760188991	0.9999999999934873	0.17849752875862546	13.807309514997446
INTERPRO	IPR000195:RabGAP/TBC	8	0.7766990291262136	0.008253324697911875	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000156787,_ENSG00000162065,_ENSG00000125875,_ENSG00000148429	913	43	16659	3.3946865686848877	0.99998521535705	0.44309705062286897	12.702356455774488
GOTERM_BP_FAT	GO:0007049~cell_cycle	62	6.019417475728155	0.00837902795175106	ENSG00000095261,_ENSG00000139842,_ENSG00000137267,_ENSG00000111859,_ENSG00000168769,_ENSG00000071539,_ENSG00000197956,_ENSG00000060982,_ENSG00000204261,_ENSG00000165891,_ENSG00000138031,_ENSG00000114166,_ENSG00000173846,_ENSG00000116741,_ENSG00000112877,_ENSG00000107968,_ENSG00000069956,_ENSG00000156345,_ENSG00000101265,_ENSG00000197299,_ENSG00000172818,_ENSG00000118495,_ENSG00000198176,_ENSG00000101773,_ENSG00000153487,_ENSG00000119638,_ENSG00000164611,_ENSG00000146918,_ENSG00000183484,_ENSG00000116584,_ENSG00000121152,_ENSG00000166483,_ENSG00000112118,_ENSG00000074935,_ENSG00000138175,_ENSG00000161800,_ENSG00000105329,_ENSG00000132819,_ENSG00000166313,_ENSG00000135046,_ENSG00000147889,_ENSG00000137285,_ENSG00000102882,_ENSG00000137801,_ENSG00000091436,_ENSG00000137804,_ENSG00000168944,_ENSG00000124762,_ENSG00000013810,_ENSG00000113328,_ENSG00000139350,_ENSG00000150093,_ENSG00000111206,_ENSG00000178607,_ENSG00000123975,_ENSG00000115233,_ENSG00000167393,_ENSG00000182481,_ENSG00000100526,_ENSG00000149212,_ENSG00000115170,_ENSG00000106003	783	776	13528	1.3803899882819188	0.9999999999965606	0.1812428928969545	14.12419179274873
GOTERM_BP_FAT	GO:0045580~regulation_of_T_cell_differentiation	9	0.8737864077669903	0.008400132267161823	ENSG00000147889,_ENSG00000104432,_ENSG00000109471,_ENSG00000112149,_ENSG00000019582,_ENSG00000135870,_ENSG00000196839,_ENSG00000198286,_ENSG00000121594	783	51	13528	3.048906919089475	0.9999999999967828	0.18042247257340494	14.157259691611756
GOTERM_BP_FAT	GO:0043392~negative_regulation_of_DNA_binding	9	0.8737864077669903	0.008400132267161823	ENSG00000100906,_ENSG00000147889,_ENSG00000186827,_ENSG00000101665,_ENSG00000115738,_ENSG00000196924,_ENSG00000173334,_ENSG00000096968,_ENSG00000162711	783	51	13528	3.048906919089475	0.9999999999967828	0.18042247257340494	14.157259691611756
GOTERM_BP_FAT	GO:0050818~regulation_of_coagulation	8	0.7766990291262136	0.008432048548540374	ENSG00000164111,_ENSG00000143801,_ENSG00000174175,_ENSG00000122861,_ENSG00000182718,_ENSG00000137801,_ENSG00000197461,_ENSG00000117525	783	41	13528	3.3711491137899885	0.9999999999970918	0.17982289065841162	14.207245775967047
SP_PIR_KEYWORDS	GTPase_activation	17	1.650485436893204	0.00850075781423822	ENSG00000105963,_ENSG00000163486,_ENSG00000071205,_ENSG00000161800,_ENSG00000157985,_ENSG00000128656,_ENSG00000099331,_ENSG00000162065,_ENSG00000148429,_ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000031081,_ENSG00000107863,_ENSG00000196914,_ENSG00000125875,_ENSG00000197283	998	159	19235	2.060693714472971	0.9905454015944585	0.12469132832337304	11.70249750030694
GOTERM_BP_FAT	GO:0001817~regulation_of_cytokine_production	20	1.9417475728155338	0.008574082418797207	ENSG00000115008,_ENSG00000186827,_ENSG00000120949,_ENSG00000197471,_ENSG00000104998,_ENSG00000127666,_ENSG00000105329,_ENSG00000160712,_ENSG00000138684,_ENSG00000086015,_ENSG00000198286,_ENSG00000162711,_ENSG00000140564,_ENSG00000112116,_ENSG00000112149,_ENSG00000137801,_ENSG00000121594,_ENSG00000096968,_ENSG00000034152,_ENSG00000132170	783	181	13528	1.909076155599303	0.9999999999981445	0.18134728356802365	14.429360611545338
INTERPRO	IPR000040:Acute_myeloid_leukemia_1_protein_(AML_1)/Runt	3	0.2912621359223301	0.008654658871941064	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	913	3	16659	18.24644030668127	0.9999914116513718	0.4419212537235374	13.279624798067468
INTERPRO	IPR016554:Transcription_factor,_Runt-related,_RUNX	3	0.2912621359223301	0.008654658871941064	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	913	3	16659	18.24644030668127	0.9999914116513718	0.4419212537235374	13.279624798067468
INTERPRO	IPR013711:Runx_inhibition	3	0.2912621359223301	0.008654658871941064	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	913	3	16659	18.24644030668127	0.9999914116513718	0.4419212537235374	13.279624798067468
INTERPRO	IPR013524:Acute_myeloid_leukemia_1_(AML_1)/Runt	3	0.2912621359223301	0.008654658871941064	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	913	3	16659	18.24644030668127	0.9999914116513718	0.4419212537235374	13.279624798067468
GOTERM_MF_FAT	GO:0005031~tumor_necrosis_factor_receptor_activity	4	0.3883495145631068	0.008766037435828933	ENSG00000186827,_ENSG00000028137,_ENSG00000186891,_ENSG00000067182	755	8	12983	8.598013245033114	0.9997809222139825	0.26807495969484085	12.919053338669706
GOTERM_BP_FAT	GO:0030334~regulation_of_cell_migration	19	1.8446601941747571	0.00895474829007074	ENSG00000101665,_ENSG00000105329,_ENSG00000174175,_ENSG00000160712,_ENSG00000197461,_ENSG00000196839,_ENSG00000117525,_ENSG00000142347,_ENSG00000173334,_ENSG00000140564,_ENSG00000069702,_ENSG00000090339,_ENSG00000137801,_ENSG00000138685,_ENSG00000184371,_ENSG00000140443,_ENSG00000096968,_ENSG00000035403,_ENSG00000176170	783	169	13528	1.9424002660076929	0.9999999999994438	0.18737227109070087	15.02197589141787
GOTERM_BP_FAT	GO:0060627~regulation_of_vesicle-mediated_transport	13	1.262135922330097	0.009170804951853573	ENSG00000086062,_ENSG00000130402,_ENSG00000168118,_ENSG00000049759,_ENSG00000101752,_ENSG00000105329,_ENSG00000138685,_ENSG00000107130,_ENSG00000106089,_ENSG00000157978,_ENSG00000165527,_ENSG00000073969,_ENSG00000103966	783	96	13528	2.339612601106854	0.9999999999997193	0.190193682422639	15.35660280322092
GOTERM_MF_FAT	GO:0004143~diacylglycerol_kinase_activity	5	0.48543689320388345	0.009206264458573418	ENSG00000157680,_ENSG00000006530,_ENSG00000063176,_ENSG00000100422,_ENSG00000176170	755	15	12983	5.732008830022075	0.9998567903820264	0.2710238958590365	13.524693351457273
GOTERM_MF_FAT	GO:0048306~calcium-dependent_protein_binding	7	0.6796116504854369	0.009311503633615879	ENSG00000163191,_ENSG00000174175,_ENSG00000197956,_ENSG00000196154,_ENSG00000130595,_ENSG00000106089,_ENSG00000063438	755	32	12983	3.761630794701987	0.9998706328723008	0.2656130289988703	13.6688903057682
GOTERM_MF_FAT	GO:0046983~protein_dimerization_activity	46	4.466019417475728	0.009630293679669708	ENSG00000125740,_ENSG00000104687,_ENSG00000183044,_ENSG00000105329,_ENSG00000197461,_ENSG00000099331,_ENSG00000126247,_ENSG00000197956,_ENSG00000107779,_ENSG00000135124,_ENSG00000130402,_ENSG00000177606,_ENSG00000137166,_ENSG00000051523,_ENSG00000143674,_ENSG00000145649,_ENSG00000184371,_ENSG00000005844,_ENSG00000176171,_ENSG00000100097,_ENSG00000132170,_ENSG00000063438,_ENSG00000030110,_ENSG00000132334,_ENSG00000150093,_ENSG00000118777,_ENSG00000221869,_ENSG00000160712,_ENSG00000197635,_ENSG00000110400,_ENSG00000106089,_ENSG00000108924,_ENSG00000163191,_ENSG00000086062,_ENSG00000112116,_ENSG00000159216,_ENSG00000117298,_ENSG00000100365,_ENSG00000120915,_ENSG00000197594,_ENSG00000025039,_ENSG00000109906,_ENSG00000196924,_ENSG00000115170,_ENSG00000168394,_ENSG00000116016	755	542	12983	1.459441362625547	0.9999049260311175	0.2655954016437818	14.104318330725663
GOTERM_MF_FAT	GO:0030984~kininogen_binding	3	0.2912621359223301	0.00971551329543827	ENSG00000103811,_ENSG00000164733,_ENSG00000135047	755	3	12983	17.196026490066224	0.9999124418227266	0.26021359585542414	14.220369031251778
PIR_SUPERFAMILY	PIRSF009374:runt-related_transcription_factor_RUNX	3	0.2912621359223301	0.00977236934153407	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	432	3	7396	17.12037037037037	0.9909409143333613	0.9048207708234683	13.113276613102688
PIR_SUPERFAMILY	PIRSF009374:TF_Runt-rel_RUNX	3	0.2912621359223301	0.00977236934153407	ENSG00000124813,_ENSG00000159216,_ENSG00000020633	432	3	7396	17.12037037037037	0.9909409143333613	0.9048207708234683	13.113276613102688
SP_PIR_KEYWORDS	Signal_transduction_inhibitor	7	0.6796116504854369	0.009795889424105362	ENSG00000150681,_ENSG00000143333,_ENSG00000090104,_ENSG00000108370,_ENSG00000138835,_ENSG00000171700,_ENSG00000116741	998	36	19235	3.7476341572032954	0.9953687334882786	0.13869230542029953	13.369116856023023
SP_PIR_KEYWORDS	cytosol	6	0.5825242718446602	0.009808917765890698	ENSG00000111640,_ENSG00000076685,_ENSG00000124570,_ENSG00000182481,_ENSG00000100365,_ENSG00000166228	998	26	19235	4.447741637120395	0.9954018847958727	0.13537760068093485	13.385732314113518
SP_PIR_KEYWORDS	cell_junction	33	3.203883495145631	0.009855449345457831	ENSG00000111859,_ENSG00000130396,_ENSG00000186187,_ENSG00000112378,_ENSG00000107130,_ENSG00000073712,_ENSG00000100151,_ENSG00000068793,_ENSG00000031081,_ENSG00000188677,_ENSG00000130545,_ENSG00000107863,_ENSG00000168334,_ENSG00000044115,_ENSG00000151208,_ENSG00000125753,_ENSG00000051128,_ENSG00000169756,_ENSG00000152818,_ENSG00000197635,_ENSG00000198576,_ENSG00000196839,_ENSG00000120896,_ENSG00000106089,_ENSG00000185634,_ENSG00000116584,_ENSG00000132535,_ENSG00000159840,_ENSG00000168807,_ENSG00000119139,_ENSG00000169398,_ENSG00000035403,_ENSG00000145012	998	399	19235	1.5940527671885123	0.9955183648908797	0.13264737498386037	13.445051286871745
GOTERM_BP_FAT	GO:0042327~positive_regulation_of_phosphorylation	13	1.262135922330097	0.009933062571266114	ENSG00000109471,_ENSG00000128342,_ENSG00000105329,_ENSG00000137801,_ENSG00000160712,_ENSG00000164400,_ENSG00000138685,_ENSG00000107779,_ENSG00000164399,_ENSG00000175505,_ENSG00000135842,_ENSG00000096968,_ENSG00000121594	783	97	13528	2.31549288356967	0.9999999999999749	0.20302035306823563	16.527265195402276
GOTERM_BP_FAT	GO:0051101~regulation_of_DNA_binding	15	1.4563106796116505	0.010022100868906298	ENSG00000100906,_ENSG00000186827,_ENSG00000101665,_ENSG00000127666,_ENSG00000105329,_ENSG00000064393,_ENSG00000198286,_ENSG00000173334,_ENSG00000162711,_ENSG00000147889,_ENSG00000069702,_ENSG00000090339,_ENSG00000115738,_ENSG00000196924,_ENSG00000096968	783	121	13528	2.141794116715747	0.999999999999981	0.20333679984879505	16.663006590419116
GOTERM_BP_FAT	GO:0070201~regulation_of_establishment_of_protein_localization	15	1.4563106796116505	0.010022100868906298	ENSG00000100906,_ENSG00000115008,_ENSG00000168734,_ENSG00000186827,_ENSG00000109471,_ENSG00000125735,_ENSG00000105329,_ENSG00000169194,_ENSG00000107779,_ENSG00000162711,_ENSG00000139193,_ENSG00000196924,_ENSG00000104783,_ENSG00000013810,_ENSG00000096968	783	121	13528	2.141794116715747	0.999999999999981	0.20333679984879505	16.663006590419116
GOTERM_CC_FAT	GO:0005925~focal_adhesion	13	1.262135922330097	0.010159459216457141	ENSG00000150093,_ENSG00000111859,_ENSG00000125753,_ENSG00000169756,_ENSG00000120896,_ENSG00000073712,_ENSG00000031081,_ENSG00000124145,_ENSG00000188677,_ENSG00000159840,_ENSG00000169398,_ENSG00000035403,_ENSG00000145012	705	102	12782	2.310749548046169	0.9881064106504592	0.15137603099749797	13.42157767522657
INTERPRO	IPR011992:EF-Hand_type	23	2.233009708737864	0.010466790058224892	ENSG00000196754,_ENSG00000088992,_ENSG00000142634,_ENSG00000197956,_ENSG00000126247,_ENSG00000152818,_ENSG00000196154,_ENSG00000115896,_ENSG00000149782,_ENSG00000145506,_ENSG00000085832,_ENSG00000107130,_ENSG00000140807,_ENSG00000103966,_ENSG00000163191,_ENSG00000130402,_ENSG00000167393,_ENSG00000197747,_ENSG00000162909,_ENSG00000104490,_ENSG00000153395,_ENSG00000063438,_ENSG00000116983	913	236	16659	1.7782547756511407	0.9999992628392051	0.4895195037621819	15.841799882900098
GOTERM_BP_FAT	GO:0001666~response_to_hypoxia	16	1.5533980582524272	0.010534347779041482	ENSG00000072274,_ENSG00000183044,_ENSG00000143801,_ENSG00000105329,_ENSG00000122861,_ENSG00000197461,_ENSG00000197635,_ENSG00000196839,_ENSG00000130402,_ENSG00000110330,_ENSG00000162909,_ENSG00000137801,_ENSG00000136856,_ENSG00000117298,_ENSG00000176171,_ENSG00000116016	783	134	13528	2.062941995005814	0.9999999999999962	0.21124279052766337	17.439899299196917
SP_PIR_KEYWORDS	lysosome	16	1.5533980582524272	0.010579727818229466	ENSG00000103811,_ENSG00000186187,_ENSG00000198589,_ENSG00000164733,_ENSG00000198246,_ENSG00000019582,_ENSG00000204099,_ENSG00000167705,_ENSG00000170266,_ENSG00000135047,_ENSG00000113273,_ENSG00000100600,_ENSG00000069974,_ENSG00000109861,_ENSG00000104774,_ENSG00000104951	998	149	19235	2.0696426409866713	0.9969944830685888	0.13834926859356111	14.363504992688137
GOTERM_BP_FAT	GO:0045639~positive_regulation_of_myeloid_cell_differentiation	7	0.6796116504854369	0.010607171600876602	ENSG00000177606,_ENSG00000128342,_ENSG00000104267,_ENSG00000088992,_ENSG00000159216,_ENSG00000184371,_ENSG00000115738	783	33	13528	3.664847710824722	0.999999999999997	0.21120694476237167	17.549789497154546
GOTERM_BP_FAT	GO:0040017~positive_regulation_of_locomotion	13	1.262135922330097	0.010743528415144487	ENSG00000140564,_ENSG00000090339,_ENSG00000105329,_ENSG00000137801,_ENSG00000160712,_ENSG00000197461,_ENSG00000138685,_ENSG00000184371,_ENSG00000140443,_ENSG00000117525,_ENSG00000142347,_ENSG00000096968,_ENSG00000176170	783	98	13528	2.2918654051658978	0.9999999999999981	0.21229004499261894	17.755178648361237
GOTERM_BP_FAT	GO:0007162~negative_regulation_of_cell_adhesion	8	0.7766990291262136	0.010940528472304093	ENSG00000147889,_ENSG00000152270,_ENSG00000197471,_ENSG00000105329,_ENSG00000137801,_ENSG00000142347,_ENSG00000096968,_ENSG00000108821	783	43	13528	3.2143514805904543	0.999999999999999	0.21441419950251228	18.051058977185797
GOTERM_BP_FAT	GO:0043085~positive_regulation_of_catalytic_activity	44	4.271844660194175	0.011251108867859265	ENSG00000095261,_ENSG00000148053,_ENSG00000109471,_ENSG00000105976,_ENSG00000197405,_ENSG00000143801,_ENSG00000105329,_ENSG00000198400,_ENSG00000204261,_ENSG00000134215,_ENSG00000063176,_ENSG00000085511,_ENSG00000138031,_ENSG00000100151,_ENSG00000157680,_ENSG00000111424,_ENSG00000147889,_ENSG00000196639,_ENSG00000143674,_ENSG00000137801,_ENSG00000091436,_ENSG00000222040,_ENSG00000184371,_ENSG00000108370,_ENSG00000011198,_ENSG00000169554,_ENSG00000096968,_ENSG00000176170,_ENSG00000034152,_ENSG00000030110,_ENSG00000164300,_ENSG00000006530,_ENSG00000178607,_ENSG00000132906,_ENSG00000019582,_ENSG00000163421,_ENSG00000117525,_ENSG00000012983,_ENSG00000162711,_ENSG00000115233,_ENSG00000124145,_ENSG00000138685,_ENSG00000060558,_ENSG00000100422	783	520	13528	1.4619117791531586	0.9999999999999997	0.21846203290051824	18.51548744021447
