Category	Term	Count	%	PValue	Genes	List_Total	Pop_Hits	Pop_Total	Fold_Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0005886~plasma_membrane	82	24.404761904761905	0.010178176334107527	ENSG00000107736,_ENSG00000091129,_ENSG00000107679,_ENSG00000034053,_ENSG00000152990,_ENSG00000101665,_ENSG00000174175,_ENSG00000182162,_ENSG00000151079,_ENSG00000107779,_ENSG00000089012,_ENSG00000102996,_ENSG00000163785,_ENSG00000073712,_ENSG00000139193,_ENSG00000188404,_ENSG00000037280,_ENSG00000118507,_ENSG00000078596,_ENSG00000166592,_ENSG00000154165,_ENSG00000152818,_ENSG00000067141,_ENSG00000086015,_ENSG00000054967,_ENSG00000198576,_ENSG00000149970,_ENSG00000142408,_ENSG00000159618,_ENSG00000145506,_ENSG00000108821,_ENSG00000111361,_ENSG00000069702,_ENSG00000139182,_ENSG00000136153,_ENSG00000033867,_ENSG00000159840,_ENSG00000067182,_ENSG00000085117,_ENSG00000035403,_ENSG00000168394,_ENSG00000101082,_ENSG00000104998,_ENSG00000112378,_ENSG00000122861,_ENSG00000099337,_ENSG00000126247,_ENSG00000116106,_ENSG00000136040,_ENSG00000197971,_ENSG00000213420,_ENSG00000166313,_ENSG00000135046,_ENSG00000100151,_ENSG00000196639,_ENSG00000112149,_ENSG00000104756,_ENSG00000137801,_ENSG00000141526,_ENSG00000145649,_ENSG00000222040,_ENSG00000196396,_ENSG00000108370,_ENSG00000026025,_ENSG00000067191,_ENSG00000196876,_ENSG00000076662,_ENSG00000152556,_ENSG00000184007,_ENSG00000132334,_ENSG00000110876,_ENSG00000160712,_ENSG00000110400,_ENSG00000147065,_ENSG00000157978,_ENSG00000213658,_ENSG00000169398,_ENSG00000196924,_ENSG00000115525,_ENSG00000117560,_ENSG00000115170,_ENSG00000069849	220	3777	12782	1.2613714588297593	0.945830839214359	0.34066300579237707	12.68416647857028
GOTERM_BP_FAT	GO:0009968~negative_regulation_of_signal_transduction	11	3.273809523809524	0.010190276106804053	ENSG00000101665,_ENSG00000165233,_ENSG00000137801,_ENSG00000204673,_ENSG00000108370,_ENSG00000196396,_ENSG00000159733,_ENSG00000125388,_ENSG00000136603,_ENSG00000115170,_ENSG00000101082	260	221	13528	2.5897667942916813	0.9999999926871178	0.646812828382206	15.992507631571373
GOTERM_MF_FAT	GO:0046332~SMAD_binding	5	1.488095238095238	0.010558815612842078	ENSG00000069702,_ENSG00000101665,_ENSG00000107779,_ENSG00000136603,_ENSG00000115170	244	46	12983	5.783588738417676	0.9957297678868743	0.6641925735316161	14.225910076765736
GOTERM_BP_FAT	GO:0016310~phosphorylation	26	7.738095238095238	0.010774254089480424	ENSG00000132334,_ENSG00000101665,_ENSG00000178607,_ENSG00000105329,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000171608,_ENSG00000116106,_ENSG00000163785,_ENSG00000125388,_ENSG00000173846,_ENSG00000100151,_ENSG00000069956,_ENSG00000069702,_ENSG00000156345,_ENSG00000160584,_ENSG00000183421,_ENSG00000137801,_ENSG00000222040,_ENSG00000037280,_ENSG00000169398,_ENSG00000115170,_ENSG00000198900,_ENSG00000162889,_ENSG00000034152	260	800	13528	1.6910000000000003	0.9999999975151134	0.6475306163412771	16.831798246818774
GOTERM_BP_FAT	GO:0042981~regulation_of_apoptosis	26	7.738095238095238	0.011505828857354088	ENSG00000105329,_ENSG00000112378,_ENSG00000148985,_ENSG00000063176,_ENSG00000166313,_ENSG00000173848,_ENSG00000135046,_ENSG00000139193,_ENSG00000110330,_ENSG00000137801,_ENSG00000160877,_ENSG00000063438,_ENSG00000100097,_ENSG00000178607,_ENSG00000204673,_ENSG00000160712,_ENSG00000132906,_ENSG00000137331,_ENSG00000164111,_ENSG00000131323,_ENSG00000117560,_ENSG00000146426,_ENSG00000115170,_ENSG00000186350,_ENSG00000015475,_ENSG00000020633	260	804	13528	1.682587064676617	0.9999999993578267	0.6529575416436704	17.87207969687166
GOTERM_BP_FAT	GO:0006793~phosphorus_metabolic_process	30	8.928571428571429	0.011603233392296207	ENSG00000101665,_ENSG00000105329,_ENSG00000107779,_ENSG00000138032,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000100151,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000137801,_ENSG00000222040,_ENSG00000037280,_ENSG00000196396,_ENSG00000162889,_ENSG00000034152,_ENSG00000184007,_ENSG00000132334,_ENSG00000178607,_ENSG00000119638,_ENSG00000171608,_ENSG00000086015,_ENSG00000069702,_ENSG00000167393,_ENSG00000183421,_ENSG00000169398,_ENSG00000115170,_ENSG00000198900	260	973	13528	1.6042374891295754	0.9999999994637381	0.6381390154848923	18.009659044242753
GOTERM_BP_FAT	GO:0006796~phosphate_metabolic_process	30	8.928571428571429	0.011603233392296207	ENSG00000101665,_ENSG00000105329,_ENSG00000107779,_ENSG00000138032,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000100151,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000137801,_ENSG00000222040,_ENSG00000037280,_ENSG00000196396,_ENSG00000162889,_ENSG00000034152,_ENSG00000184007,_ENSG00000132334,_ENSG00000178607,_ENSG00000119638,_ENSG00000171608,_ENSG00000086015,_ENSG00000069702,_ENSG00000167393,_ENSG00000183421,_ENSG00000169398,_ENSG00000115170,_ENSG00000198900	260	973	13528	1.6042374891295754	0.9999999994637381	0.6381390154848923	18.009659044242753
GOTERM_CC_FAT	GO:0005887~integral_to_plasma_membrane	32	9.523809523809524	0.011756346810069398	ENSG00000091129,_ENSG00000104998,_ENSG00000112378,_ENSG00000099337,_ENSG00000174175,_ENSG00000151079,_ENSG00000116106,_ENSG00000102996,_ENSG00000163785,_ENSG00000139193,_ENSG00000188404,_ENSG00000196639,_ENSG00000104756,_ENSG00000112149,_ENSG00000141526,_ENSG00000222040,_ENSG00000037280,_ENSG00000196876,_ENSG00000076662,_ENSG00000110876,_ENSG00000154165,_ENSG00000160712,_ENSG00000067141,_ENSG00000069702,_ENSG00000159840,_ENSG00000115525,_ENSG00000117560,_ENSG00000069849,_ENSG00000115170,_ENSG00000067182,_ENSG00000168394,_ENSG00000085117	220	1188	12782	1.564983164983165	0.9656244506781948	0.3438075852353665	14.512028651570352
INTERPRO	IPR013761:Sterile_alpha_motif-type	6	1.7857142857142856	0.011951698809019348	ENSG00000102098,_ENSG00000168096,_ENSG00000155307,_ENSG00000157557,_ENSG00000116106,_ENSG00000149970	297	77	16659	4.370720188902007	0.9995766480540523	0.8565583110772845	16.42080428346079
GOTERM_BP_FAT	GO:0010717~regulation_of_epithelial_to_mesenchymal_transition	3	0.8928571428571428	0.012028587393423378	ENSG00000069702,_ENSG00000101665,_ENSG00000105329	260	9	13528	17.343589743589742	0.9999999997559562	0.6343490380509202	18.607913651255025
GOTERM_BP_FAT	GO:0006096~glycolysis	5	1.488095238095238	0.012287820154709321	ENSG00000111640,_ENSG00000116747,_ENSG00000171314,_ENSG00000067057,_ENSG00000152556	260	47	13528	5.53518821603928	0.9999999998489856	0.6258887182992068	18.97050336974576
GOTERM_BP_FAT	GO:0043067~regulation_of_programmed_cell_death	26	7.738095238095238	0.012886905337740681	ENSG00000105329,_ENSG00000112378,_ENSG00000148985,_ENSG00000063176,_ENSG00000166313,_ENSG00000173848,_ENSG00000135046,_ENSG00000139193,_ENSG00000110330,_ENSG00000137801,_ENSG00000160877,_ENSG00000063438,_ENSG00000100097,_ENSG00000178607,_ENSG00000204673,_ENSG00000160712,_ENSG00000132906,_ENSG00000137331,_ENSG00000164111,_ENSG00000131323,_ENSG00000117560,_ENSG00000146426,_ENSG00000115170,_ENSG00000186350,_ENSG00000015475,_ENSG00000020633	260	812	13528	1.666009852216749	0.9999999999502166	0.6278553001404601	19.802637670751054
GOTERM_BP_FAT	GO:0010941~regulation_of_cell_death	26	7.738095238095238	0.013451901956039056	ENSG00000105329,_ENSG00000112378,_ENSG00000148985,_ENSG00000063176,_ENSG00000166313,_ENSG00000173848,_ENSG00000135046,_ENSG00000139193,_ENSG00000110330,_ENSG00000137801,_ENSG00000160877,_ENSG00000063438,_ENSG00000100097,_ENSG00000178607,_ENSG00000204673,_ENSG00000160712,_ENSG00000132906,_ENSG00000137331,_ENSG00000164111,_ENSG00000131323,_ENSG00000117560,_ENSG00000146426,_ENSG00000115170,_ENSG00000186350,_ENSG00000015475,_ENSG00000020633	260	815	13528	1.659877300613497	0.9999999999825295	0.6287280250902697	20.580047090586106
UP_SEQ_FEATURE	lipid_moiety-binding_region:N-myristoyl_glycine	7	2.083333333333333	0.013678112411718986	ENSG00000118507,_ENSG00000107130,_ENSG00000146426,_ENSG00000104490,_ENSG00000145506,_ENSG00000101082,_ENSG00000165997	328	114	19113	3.578064826700899	0.9999996434445924	0.8800845091096021	19.72279508372474
GOTERM_MF_FAT	GO:0019838~growth_factor_binding	7	2.083333333333333	0.013972127227417315	ENSG00000069702,_ENSG00000137801,_ENSG00000160712,_ENSG00000130635,_ENSG00000037280,_ENSG00000115170,_ENSG00000108821	244	105	12983	3.5472677595628412	0.9992771561331809	0.7004237247307714	18.405630604379297
GOTERM_MF_FAT	GO:0050431~transforming_growth_factor_beta_binding	3	0.8928571428571428	0.014219296129820468	ENSG00000069702,_ENSG00000137801,_ENSG00000115170	244	10	12983	15.962704918032788	0.9993645508700899	0.6506206314065401	18.700812899345877
GOTERM_MF_FAT	GO:0005083~small_GTPase_regulator_activity	12	3.571428571428571	0.014238978756703942	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000157985,_ENSG00000099331,_ENSG00000147041,_ENSG00000146426,_ENSG00000162065,_ENSG00000125875,_ENSG00000173848,_ENSG00000167705	244	274	12983	2.3303218858442025	0.999371039071695	0.6020505045263204	18.72427616207538
UP_SEQ_FEATURE	nucleotide_phosphate-binding_region:ATP	27	8.035714285714286	0.01431623327475925	ENSG00000011021,_ENSG00000099331,_ENSG00000107779,_ENSG00000116106,_ENSG00000125388,_ENSG00000163785,_ENSG00000197892,_ENSG00000067057,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000037280,_ENSG00000196876,_ENSG00000162889,_ENSG00000034152,_ENSG00000152556,_ENSG00000159921,_ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000143179,_ENSG00000100605,_ENSG00000183421,_ENSG00000169398,_ENSG00000115170,_ENSG00000168394	328	962	19113	1.6354742406571676	0.9999998225249435	0.8567343200187864	20.547243159103388
GOTERM_CC_FAT	GO:0031902~late_endosome_membrane	3	0.8928571428571428	0.01451608612581528	ENSG00000181804,_ENSG00000198246,_ENSG00000167705	220	11	12782	15.845454545454544	0.9845075964507792	0.3706357223052872	17.62362217631668
GOTERM_BP_FAT	GO:0007167~enzyme_linked_receptor_protein_signaling_pathway	14	4.166666666666666	0.014659542413736503	ENSG00000132334,_ENSG00000107679,_ENSG00000101665,_ENSG00000105329,_ENSG00000107779,_ENSG00000116106,_ENSG00000187840,_ENSG00000100151,_ENSG00000069702,_ENSG00000196396,_ENSG00000169398,_ENSG00000037280,_ENSG00000196924,_ENSG00000115170	260	342	13528	2.12991452991453	0.9999999999981406	0.6461477730224258	22.217985528240447
GOTERM_BP_FAT	GO:0032318~regulation_of_Ras_GTPase_activity	7	2.083333333333333	0.014828895389639649	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000157985,_ENSG00000162065,_ENSG00000125875	260	104	13528	3.50207100591716	0.9999999999986422	0.6365242804366875	22.44512265103886
GOTERM_BP_FAT	GO:0048870~cell_motility	13	3.869047619047619	0.015348112332792457	ENSG00000091129,_ENSG00000105329,_ENSG00000110876,_ENSG00000122861,_ENSG00000174175,_ENSG00000160712,_ENSG00000130635,_ENSG00000147065,_ENSG00000166313,_ENSG00000069702,_ENSG00000137801,_ENSG00000169398,_ENSG00000115170	260	307	13528	2.203257328990228	0.9999999999994823	0.6359026383395303	23.137614355542812
GOTERM_BP_FAT	GO:0051674~localization_of_cell	13	3.869047619047619	0.015348112332792457	ENSG00000091129,_ENSG00000105329,_ENSG00000110876,_ENSG00000122861,_ENSG00000174175,_ENSG00000160712,_ENSG00000130635,_ENSG00000147065,_ENSG00000166313,_ENSG00000069702,_ENSG00000137801,_ENSG00000169398,_ENSG00000115170	260	307	13528	2.203257328990228	0.9999999999994823	0.6359026383395303	23.137614355542812
SP_PIR_KEYWORDS	triple_helix	4	1.1904761904761905	0.01539202595923757	ENSG00000130635,_ENSG00000152818,_ENSG00000049089,_ENSG00000108821	328	31	19235	7.5668764752163655	0.9967830892803431	0.5119887025929564	19.257284076192562
GOTERM_CC_FAT	GO:0031226~intrinsic_to_plasma_membrane	32	9.523809523809524	0.01579908647442945	ENSG00000091129,_ENSG00000104998,_ENSG00000112378,_ENSG00000099337,_ENSG00000174175,_ENSG00000151079,_ENSG00000116106,_ENSG00000102996,_ENSG00000163785,_ENSG00000139193,_ENSG00000188404,_ENSG00000196639,_ENSG00000104756,_ENSG00000112149,_ENSG00000141526,_ENSG00000222040,_ENSG00000037280,_ENSG00000196876,_ENSG00000076662,_ENSG00000110876,_ENSG00000154165,_ENSG00000160712,_ENSG00000067141,_ENSG00000069702,_ENSG00000159840,_ENSG00000115525,_ENSG00000117560,_ENSG00000069849,_ENSG00000115170,_ENSG00000067182,_ENSG00000168394,_ENSG00000085117	220	1215	12782	1.5302057613168725	0.9893125847279812	0.3648339620941401	19.03424375823355
GOTERM_BP_FAT	GO:0010769~regulation_of_cell_morphogenesis_involved_in_differentiation	6	1.7857142857142856	0.01598840309661924	ENSG00000069702,_ENSG00000091129,_ENSG00000101665,_ENSG00000105329,_ENSG00000169398,_ENSG00000197971	260	77	13528	4.054345654345655	0.9999999999998425	0.6381480539660086	23.98357198262889
GOTERM_BP_FAT	GO:0050864~regulation_of_B_cell_activation	5	1.488095238095238	0.016228220263815894	ENSG00000139193,_ENSG00000104998,_ENSG00000105329,_ENSG00000169194,_ENSG00000101082	260	51	13528	5.1010558069381595	0.9999999999998991	0.6311983677769916	24.29815857841213
SP_PIR_KEYWORDS	cytoplasm	73	21.726190476190478	0.016277643905657075	ENSG00000107679,_ENSG00000171617,_ENSG00000101665,_ENSG00000140350,_ENSG00000157985,_ENSG00000116747,_ENSG00000125388,_ENSG00000107130,_ENSG00000173848,_ENSG00000197892,_ENSG00000073712,_ENSG00000112877,_ENSG00000111640,_ENSG00000160584,_ENSG00000136878,_ENSG00000160877,_ENSG00000183963,_ENSG00000141279,_ENSG00000118507,_ENSG00000134030,_ENSG00000112972,_ENSG00000063438,_ENSG00000085733,_ENSG00000204673,_ENSG00000119638,_ENSG00000134852,_ENSG00000152818,_ENSG00000140367,_ENSG00000054967,_ENSG00000198576,_ENSG00000086015,_ENSG00000149970,_ENSG00000164611,_ENSG00000145506,_ENSG00000006007,_ENSG00000159840,_ENSG00000147202,_ENSG00000131323,_ENSG00000120549,_ENSG00000120915,_ENSG00000134709,_ENSG00000168993,_ENSG00000101082,_ENSG00000074935,_ENSG00000035403,_ENSG00000099331,_ENSG00000126247,_ENSG00000166313,_ENSG00000135046,_ENSG00000100151,_ENSG00000110330,_ENSG00000011198,_ENSG00000013810,_ENSG00000184007,_ENSG00000132334,_ENSG00000159921,_ENSG00000124570,_ENSG00000143891,_ENSG00000142669,_ENSG00000159733,_ENSG00000115896,_ENSG00000163171,_ENSG00000034677,_ENSG00000172673,_ENSG00000157978,_ENSG00000147065,_ENSG00000183011,_ENSG00000181588,_ENSG00000183421,_ENSG00000196924,_ENSG00000146426,_ENSG00000166228,_ENSG00000015475	328	3332	19235	1.2848020305683248	0.9976941010264861	0.49068994193543924	20.253024158919118
GOTERM_CC_FAT	GO:0044440~endosomal_part	5	1.488095238095238	0.016318014936425766	ENSG00000181804,_ENSG00000198246,_ENSG00000159733,_ENSG00000167705,_ENSG00000101082	220	57	12782	5.0964912280701755	0.9908040924173149	0.3470615616469932	19.598420409338424
GOTERM_CC_FAT	GO:0010008~endosome_membrane	5	1.488095238095238	0.016318014936425766	ENSG00000181804,_ENSG00000198246,_ENSG00000159733,_ENSG00000167705,_ENSG00000101082	220	57	12782	5.0964912280701755	0.9908040924173149	0.3470615616469932	19.598420409338424
GOTERM_BP_FAT	GO:0002684~positive_regulation_of_immune_system_process	11	3.273809523809524	0.01646199773609535	ENSG00000139193,_ENSG00000112149,_ENSG00000104998,_ENSG00000105329,_ENSG00000137801,_ENSG00000160712,_ENSG00000169194,_ENSG00000089012,_ENSG00000000971,_ENSG00000172673,_ENSG00000101082	260	238	13528	2.4047834518422753	0.9999999999999347	0.6244415356782006	24.60364265477302
GOTERM_CC_FAT	GO:0015629~actin_cytoskeleton	11	3.273809523809524	0.01769279404102486	ENSG00000159840,_ENSG00000183963,_ENSG00000128641,_ENSG00000152818,_ENSG00000099331,_ENSG00000198576,_ENSG00000196924,_ENSG00000163171,_ENSG00000035403,_ENSG00000110880,_ENSG00000073712	220	269	12782	2.375836431226766	0.9938271029907555	0.3455535956935951	21.075551883590283
SP_PIR_KEYWORDS	atp-binding	34	10.119047619047619	0.017983474354023806	ENSG00000011021,_ENSG00000128641,_ENSG00000099331,_ENSG00000107779,_ENSG00000116106,_ENSG00000063176,_ENSG00000163785,_ENSG00000125388,_ENSG00000197892,_ENSG00000067057,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000037280,_ENSG00000196876,_ENSG00000162889,_ENSG00000034152,_ENSG00000152556,_ENSG00000159921,_ENSG00000178607,_ENSG00000184428,_ENSG00000119638,_ENSG00000140367,_ENSG00000171608,_ENSG00000086015,_ENSG00000143179,_ENSG00000100605,_ENSG00000183421,_ENSG00000169398,_ENSG00000115170,_ENSG00000198900,_ENSG00000168394,_ENSG00000118322	328	1326	19235	1.5036741713570982	0.998786737925348	0.4890299299072528	22.138946129716285
GOTERM_BP_FAT	GO:0033157~regulation_of_intracellular_protein_transport	5	1.488095238095238	0.018463321035284492	ENSG00000139193,_ENSG00000105329,_ENSG00000107779,_ENSG00000196924,_ENSG00000013810	260	53	13528	4.9085631349782295	0.9999999999999984	0.6553265771343703	27.171761553376918
GOTERM_CC_FAT	GO:0030666~endocytic_vesicle_membrane	4	1.1904761904761905	0.01854825800947036	ENSG00000142408,_ENSG00000157978,_ENSG00000167705,_ENSG00000100151	220	33	12782	7.042424242424241	0.9951843955851584	0.3366505558908912	21.981998370616395
GOTERM_BP_FAT	GO:0032388~positive_regulation_of_intracellular_transport	4	1.1904761904761905	0.01923797839369732	ENSG00000139193,_ENSG00000105329,_ENSG00000107779,_ENSG00000196924	260	30	13528	6.937435897435898	0.9999999999999997	0.6592615471407182	28.143525196857265
GOTERM_BP_FAT	GO:0048667~cell_morphogenesis_involved_in_neuron_differentiation	10	2.976190476190476	0.01934777081726174	ENSG00000107736,_ENSG00000091129,_ENSG00000122877,_ENSG00000169398,_ENSG00000116106,_ENSG00000110400,_ENSG00000163785,_ENSG00000166313,_ENSG00000186350,_ENSG00000020633	260	209	13528	2.4895104895104896	0.9999999999999997	0.6504108204799972	28.280261986988886
SP_PIR_KEYWORDS	magnesium	15	4.464285714285714	0.01954752782618637	ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000138032,_ENSG00000149289,_ENSG00000163785,_ENSG00000067057,_ENSG00000006007,_ENSG00000100605,_ENSG00000160584,_ENSG00000120915,_ENSG00000115170,_ENSG00000118322,_ENSG00000152556	328	442	19235	1.9901569915020416	0.9993272991311644	0.48522175992583017	23.831688601668866
GOTERM_BP_FAT	GO:0019228~regulation_of_action_potential_in_neuron	5	1.488095238095238	0.019648933335632116	ENSG00000164300,_ENSG00000105329,_ENSG00000122877,_ENSG00000196876,_ENSG00000197971	260	54	13528	4.817663817663818	0.9999999999999998	0.6454900873133997	28.65407721514728
GOTERM_BP_FAT	GO:0050867~positive_regulation_of_cell_activation	7	2.083333333333333	0.0198370511394298	ENSG00000139193,_ENSG00000112149,_ENSG00000105329,_ENSG00000174175,_ENSG00000137801,_ENSG00000169194,_ENSG00000089012	260	111	13528	3.2812196812196817	0.9999999999999999	0.6386697108794333	28.886645384153553
GOTERM_MF_FAT	GO:0030695~GTPase_regulator_activity	15	4.464285714285714	0.019902727631390005	ENSG00000131374,_ENSG00000137936,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000157985,_ENSG00000099331,_ENSG00000108370,_ENSG00000147041,_ENSG00000146426,_ENSG00000162065,_ENSG00000173848,_ENSG00000125875,_ENSG00000167705,_ENSG00000111361	244	404	12983	1.9755822918357409	0.9999674644014558	0.6827707678012253	25.22017095766732
GOTERM_MF_FAT	GO:0016854~racemase_and_epimerase_activity	3	0.8928571428571428	0.020348526000293684	ENSG00000159921,_ENSG00000143891,_ENSG00000073737	244	12	12983	13.302254098360654	0.9999742486216664	0.6523997757582434	25.71038185080584
GOTERM_BP_FAT	GO:0048705~skeletal_system_morphogenesis	7	2.083333333333333	0.020635779019449525	ENSG00000107679,_ENSG00000105329,_ENSG00000168487,_ENSG00000167157,_ENSG00000163785,_ENSG00000143816,_ENSG00000108821	260	112	13528	3.251923076923077	1.0	0.643260289305013	29.866181276485825
GOTERM_BP_FAT	GO:0043112~receptor_metabolic_process	4	1.1904761904761905	0.021004539462208018	ENSG00000105329,_ENSG00000196924,_ENSG00000125388,_ENSG00000100151	260	31	13528	6.713647642679901	1.0	0.6400356615016538	30.314120117418554
GOTERM_BP_FAT	GO:0060389~pathway-restricted_SMAD_protein_phosphorylation	3	0.8928571428571428	0.021235194004728692	ENSG00000069702,_ENSG00000101665,_ENSG00000105329	260	12	13528	13.007692307692308	1.0	0.6345413276731292	30.59292926260383
GOTERM_BP_FAT	GO:0010648~negative_regulation_of_cell_communication	11	3.273809523809524	0.02125343012378207	ENSG00000101665,_ENSG00000165233,_ENSG00000137801,_ENSG00000204673,_ENSG00000108370,_ENSG00000196396,_ENSG00000159733,_ENSG00000125388,_ENSG00000136603,_ENSG00000115170,_ENSG00000101082	260	248	13528	2.3078163771712163	1.0	0.625546995065461	30.614927757828948
GOTERM_MF_FAT	GO:0005096~GTPase_activator_activity	10	2.976190476190476	0.022772962543608697	ENSG00000131374,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000157985,_ENSG00000099331,_ENSG00000108370,_ENSG00000146426,_ENSG00000162065,_ENSG00000125875	244	220	12983	2.418591654247392	0.9999927943394084	0.6591872762500062	28.32439599039399
INTERPRO	IPR000719:Protein_kinase,_core	16	4.761904761904762	0.023284165601851002	ENSG00000178607,_ENSG00000119638,_ENSG00000086015,_ENSG00000107779,_ENSG00000125388,_ENSG00000163785,_ENSG00000173846,_ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000183421,_ENSG00000169398,_ENSG00000037280,_ENSG00000115170,_ENSG00000162889,_ENSG00000034152	297	476	16659	1.8854087089381206	0.9999997543732769	0.9523508538319364	29.634907607074457
UP_SEQ_FEATURE	calcium-binding_region:3	4	1.1904761904761905	0.023362129792788823	ENSG00000126247,_ENSG00000107130,_ENSG00000104490,_ENSG00000063438	328	36	19113	6.474593495934959	0.999999999991434	0.9410737649917416	31.413166072887
GOTERM_CC_FAT	GO:0005902~microvillus	4	1.1904761904761905	0.023384989869011073	ENSG00000107736,_ENSG00000033867,_ENSG00000099992,_ENSG00000147065	220	36	12782	6.455555555555556	0.9988219396230588	0.38227143836411837	26.928492254481583
GOTERM_BP_FAT	GO:0030336~negative_regulation_of_cell_migration	5	1.488095238095238	0.023483299356907836	ENSG00000069702,_ENSG00000101665,_ENSG00000105329,_ENSG00000137801,_ENSG00000035403	260	57	13528	4.564102564102565	1.0	0.6535721300092089	33.255942855453725
GOTERM_MF_FAT	GO:0060589~nucleoside-triphosphatase_regulator_activity	15	4.464285714285714	0.02361411684065064	ENSG00000131374,_ENSG00000137936,_ENSG00000107021,_ENSG00000104946,_ENSG00000099992,_ENSG00000157985,_ENSG00000099331,_ENSG00000108370,_ENSG00000147041,_ENSG00000146426,_ENSG00000162065,_ENSG00000173848,_ENSG00000125875,_ENSG00000167705,_ENSG00000111361	244	413	12983	1.932530861747311	0.9999953714313748	0.6407027507769536	29.211135226065576
GOTERM_MF_FAT	GO:0042803~protein_homodimerization_activity	13	3.869047619047619	0.023701979766247556	ENSG00000132334,_ENSG00000183044,_ENSG00000105329,_ENSG00000160712,_ENSG00000099331,_ENSG00000107779,_ENSG00000110400,_ENSG00000145649,_ENSG00000120915,_ENSG00000196924,_ENSG00000115170,_ENSG00000168394,_ENSG00000100097	244	334	12983	2.071009620104054	0.9999955806536491	0.6126491934912661	29.30316831202937
GOTERM_MF_FAT	GO:0043394~proteoglycan_binding	3	0.8928571428571428	0.023755159831888233	ENSG00000137801,_ENSG00000130635,_ENSG00000213420	244	13	12983	12.279003783102143	0.9999957026744141	0.5863271498943778	29.358818296617617
GOTERM_BP_FAT	GO:0006007~glucose_catabolic_process	5	1.488095238095238	0.024855202295015054	ENSG00000111640,_ENSG00000116747,_ENSG00000171314,_ENSG00000067057,_ENSG00000152556	260	58	13528	4.485411140583555	1.0	0.6658159734943279	34.83347374265941
GOTERM_BP_FAT	GO:0046822~regulation_of_nucleocytoplasmic_transport	5	1.488095238095238	0.024855202295015054	ENSG00000139193,_ENSG00000105329,_ENSG00000107779,_ENSG00000196924,_ENSG00000013810	260	58	13528	4.485411140583555	1.0	0.6658159734943279	34.83347374265941
INTERPRO	IPR008271:Serine/threonine_protein_kinase,_active_site	13	3.869047619047619	0.02504326495538835	ENSG00000069956,_ENSG00000156345,_ENSG00000160584,_ENSG00000178607,_ENSG00000183421,_ENSG00000119638,_ENSG00000107779,_ENSG00000086015,_ENSG00000125388,_ENSG00000115170,_ENSG00000162889,_ENSG00000173846,_ENSG00000034152	297	354	16659	2.0598356445814074	0.9999999233464869	0.9348238538359145	31.502015662370386
