gene	CD45RA.Cyt.	CSF.	IFN.	IL17A.	IL17A.GMCSF.INF.
HSPA1B	1.74902449944937	-0.416438972740162	-0.584623021025204	-0.10381107439718	-0.644151431286824
C12orf65	1.74369558667651	-0.389377457112966	-0.608951282910133	-0.0904571276930493	-0.654909718960359
CTB-133G6.1	1.74853668143199	-0.40843781167388	-0.651275587352344	-0.105247074629353	-0.583576207776409
ZYG11B	1.70285530155827	-0.472520680213458	-0.691290257444622	0.086737130602846	-0.625781494503032
UBR1	1.6870728089661	-0.415000538552063	-0.763919420247834	0.112582374109629	-0.620735224275836
PEX12	1.68118418228235	-0.341617508218626	-0.730240681706469	0.106449328874944	-0.715775321232202
TRADD	1.67833232651089	-0.328103899830216	-0.782659992634545	0.104754587326791	-0.672323021372925
SGK494	1.69208011367774	-0.299781623439275	-0.660549759804865	0.0482160715965802	-0.779964802030179
CACNA1I	1.70353031529345	-0.300451747130213	-0.677599035079851	0.0150250304683128	-0.740504563551697
FAM175A	1.69868514343817	-0.330363418952668	-0.716313564794079	0.0479386641808519	-0.699946823872277
RNF144A	1.69993372482126	-0.350609379590089	-0.678108104930625	0.0531091109860556	-0.724325351286597
FAM206A	1.70623402977353	-0.246312853613992	-0.698623134198452	-0.0269303645577036	-0.734367677403382
WBSCR22	1.70665266447278	-0.296088531470848	-0.733386069692712	0.00238609386520387	-0.679564157174404
SUCLG2	1.5647358082468	-0.335840888673442	-1.05713178109424	0.305611634670593	-0.477374773149715
CAT	1.54378327952394	-0.417785563983463	-1.03879352063347	0.38024583758603	-0.467450032493036
PKNOX1	1.48360913159436	-0.342787644554626	-1.15222951548726	0.426240961158269	-0.414832932710738
RP11-439E19.9	1.55007227072291	-0.557878031513741	-0.982170203231152	0.395824300678922	-0.405848336656938
ANKFY1	1.56295128289208	-0.55941327904631	-1.01698340548904	0.330678279628288	-0.317232877985011
AC064836.3	1.50486807587401	-0.428765099905286	-1.00376161001899	0.484107395054959	-0.556448761004697
EPHB4	1.58558103549365	-0.455683909912041	-0.898201511804229	0.355680330978467	-0.587375944755843
C17orf76-AS1	1.63788803214496	-0.329186053886413	-0.931801438574767	0.178754309885849	-0.555654849569624
DHCR7	1.61188997227803	-0.302421144171627	-1.01743458242234	0.194964576807962	-0.486998822492027
CBWD1	1.6472388426924	-0.34734309011582	-0.991765161602046	0.105633189837045	-0.413763780811586
MED10	1.63859288405328	-0.507054252106927	-0.918054925277086	0.203336244423088	-0.416819951092362
CARD8	1.65921959472683	-0.498877859636829	-0.904755200090767	0.143192901068957	-0.398779436068194
ARMC12	1.67112205424272	-0.504952410055803	-0.844114828994422	0.145554267394127	-0.467609082586622
MLST8	1.68007243192456	-0.588091315503855	-0.839476285849076	0.0915840473209622	-0.344088877892592
RBM23	1.68936105937649	-0.584427755147708	-0.779495618658382	0.105548884469722	-0.43098657004012
ADM5	1.64482223284328	-0.57513550527312	-0.754551910622747	0.2576285757723	-0.572763392719709
ZMYND8	1.65286764087167	-0.546467468099073	-0.772383343282094	0.231138679867801	-0.565155509358306
CTC-479C5.12	1.66936661922191	-0.54241401217411	-0.770496782555122	0.183577602284353	-0.540033426777027
NUCB1	1.66148178169465	-0.620854778615524	-0.750791793061204	0.207450875388983	-0.497286085406904
SNPH	1.68069469455628	-0.615830855622289	-0.712269862255393	0.160250250604643	-0.512844227283237
C21orf33	1.70813725287582	-0.484117883395626	-0.782093888862629	0.0422644278450708	-0.484189908462633
ULBP1	1.70636775542018	-0.523999779918398	-0.719564119532699	0.0758984846729926	-0.538702340642073
TALDO1	1.72583316777127	-0.453929644997076	-0.703094393991799	-0.00215103026131568	-0.566658098521081
SEC14L2	1.72576280312727	-0.534003035847035	-0.73494373663075	-0.0138144854752828	-0.443001545174206
DNAJC30	1.72674194034886	-0.437822876769327	-0.81241962891431	-0.0752744263307787	-0.401225008334447
YLPM1	1.69928077503034	-0.450445971742058	-0.870115124285186	0.0115489047229037	-0.390268583726005
CTAGE7P	1.56277430005008	-0.648740113598165	-1.01702900364817	0.271975062415214	-0.168980245218957
THOC1	1.54759123728439	-0.753126175149407	-0.974514452284826	0.279596604157889	-0.0995472140080486
WIPF1	1.54925478539271	-0.540685515040276	-1.08962777123392	0.28228828712464	-0.201229786243147
UIMC1	1.52628235922815	-0.582184034219955	-1.09414587774735	0.323128164052757	-0.173080611313605
ERAP2	1.61226601535259	-0.643755054953119	-0.973127434813112	0.142290494399351	-0.13767401998571
HDAC4	1.60397267271874	-0.610968947867246	-0.99363408481197	0.182907234484981	-0.182276874524507
IL24	1.64382864922531	-0.560336979193987	-0.972941016179636	0.0694742166317468	-0.180024870483439
FOXK2	1.6505810758827	-0.584149908735738	-0.95247520240658	0.0446315740517546	-0.158587538792137
WDFY2	1.55377330176514	-0.756410261724964	-0.980869513024304	0.22345313832377	-0.039946665339639
PSD	1.58293517281891	-0.747714253902056	-0.952591037990999	0.160964273158268	-0.0435941540841245
RPL9P29	1.53272827556008	-0.781773285419793	-0.999788744531833	0.191640054552023	0.0571936998395281
ZNF688	1.51182196187964	-0.859524090274312	-0.94064869134753	0.301050576260966	-0.0126997565187645
FAM177A1	1.49381717960475	-0.860506141139176	-0.966211713730301	0.306205318641957	0.0266953566227729
SUN1	1.56929825709224	-0.799026602367479	-0.878505885426035	0.300317799671781	-0.19208356897051
LPAR2	1.54405397614686	-0.858784268580023	-0.8687910052022	0.322789926963786	-0.139268629328423
TRBV10-1	1.55097404710537	-0.917191976297674	-0.824222342924014	0.26219642872233	-0.0717561566060108
CERS6	1.52211164328204	-0.925281656917013	-0.84880922873994	0.319388334562378	-0.0674090921874629
RP11-261C10.3	1.62004796091435	-0.795043795037908	-0.812896194492914	0.197017976679201	-0.209125948062733
RP11-689P11.2	1.64226142233335	-0.821977271562842	-0.753192203746128	0.13642700270469	-0.203518949729068
C19orf48	1.62508675928524	-0.800052280617738	-0.833708541854406	0.113657250736724	-0.104983187549821
IKBKAP	1.60296342737491	-0.812981531036986	-0.854525004780365	0.168787836167073	-0.10424472772464
C8orf33	1.65200280131113	-0.75960026667088	-0.788138818192939	0.131301946331891	-0.235565662779202
MZF1	1.66477342466897	-0.755076002235521	-0.754936291490893	0.118176801212572	-0.272937932155127
ZNF398	1.66838595674701	-0.693302083762812	-0.81432873480128	0.0924925041287682	-0.25324764231169
AC144521.1	1.67651663286729	-0.683685468984575	-0.773573064525751	0.113321411177821	-0.332579510534788
IMPA2	1.68619236097404	-0.708573412993648	-0.738282120270325	0.0815497420496012	-0.320886569759666
PINX1	1.62443314073897	-0.665106690924079	-0.852957091673432	0.251493052758519	-0.357862410899979
HIST1H2AC	1.5939421950261	-0.637157555815901	-0.941103749161306	0.281623988145038	-0.297304878193929
CXorf38	1.59502438479025	-0.817036365065178	-0.790670415747472	0.291918387368865	-0.279235991346465
XPO6	1.62896745730739	-0.759072248136999	-0.795695514160103	0.222120325819972	-0.296320020830263
BTBD11	1.73224168667452	-0.693318471586437	-0.221738842130452	-0.148222284136375	-0.668962088821257
DNAJA4	1.73621632260053	-0.701920208638506	-0.216923808102048	-0.172300641396969	-0.645071664463007
TIMM21	1.72946524448478	-0.729741372772225	-0.206071465917754	-0.152879510660871	-0.640772895133928
E2F5	1.73908046683431	-0.709937862586992	-0.26514911099259	-0.148073381812292	-0.615920111442439
PDF	1.74428629580233	-0.627814976542553	-0.302318122636907	-0.142034420116416	-0.672118776506458
CENPV	1.73677625062572	-0.668129519856768	-0.251379466088462	-0.144004955673917	-0.673262309006574
CASP9	1.72652709840476	-0.638592506106262	-0.183727069406602	-0.161627831841551	-0.742579691050345
RNF216	1.73250709329468	-0.621821180462727	-0.198917776104054	-0.176126367857575	-0.735641768870328
ZFAND2B	1.72117486724665	-0.660257770661521	-0.176277938156636	-0.142945548237737	-0.74169361019076
RPUSD3	1.73854956303255	-0.62891159327335	-0.225026174838998	-0.177721476615753	-0.706890318304446
COMMD2	1.73497570741516	-0.6452994409407	-0.203090833754224	-0.179488646366859	-0.707096786353379
CCAR1	1.73337557808748	-0.652366962465464	-0.223299262292757	-0.153054727753499	-0.704654625575753
SRA1	1.74147676559924	-0.599186464517344	-0.191831734018778	-0.230536519449013	-0.719922047614107
LYSMD4	1.75682723878047	-0.592840864362942	-0.258925710689823	-0.245784308382717	-0.659276355344991
ABC7-42389800N19.1	1.74967051581581	-0.645763246094887	-0.170774749161733	-0.297582902128585	-0.635549618430609
MORN3	1.75423886894805	-0.669711757554388	-0.216706184109534	-0.274828721575562	-0.592992205708565
RP4-717I23.3	1.73171034885856	-0.75377907467459	-0.130843121845986	-0.254580644047164	-0.592507508290822
C5orf63	1.72944150592857	-0.77331406303288	-0.14690397743425	-0.228521769396059	-0.580701696065377
TMEM183A	1.71866888082505	-0.774158736032778	-0.106266838023847	-0.213893770321155	-0.62434953644727
ALG8	1.71918771211793	-0.780749774218703	-0.098079573140898	-0.230307242268199	-0.610051122490133
TAF1C	1.7236636557419	-0.723988895491754	-0.157533772950532	-0.170664752687186	-0.671476234612429
C6orf57	1.72273174943371	-0.817705709512986	-0.165148281920934	-0.193064363155889	-0.5468133948439
PSMD3	1.73050783234496	-0.781250032324627	-0.208049687157381	-0.174375078484424	-0.566833034378533
ZNF232	1.71477798384533	-0.726990244407657	-0.257489987200811	-0.0504639911258046	-0.67983376111106
LIMD2	1.72454595832151	-0.709977015179549	-0.292764223507626	-0.0645394418057743	-0.657265277828561
C22orf29	1.72866294897697	-0.721958662436138	-0.251746473186944	-0.110886369428085	-0.644071443925802
CUL9	1.72492379280311	-0.71589763801654	-0.25498529422148	-0.0916941513193434	-0.66234670924575
KCTD13	1.70631013200338	-0.721916805609875	-0.192698351414368	-0.0665917070853369	-0.725103267893804
USP47	1.71216314185976	-0.702011191876581	-0.22611187215521	-0.0624812236075298	-0.721558854220439
NEK3	1.70258049356397	-0.814715576315582	-0.212098620804943	-0.0514024996671876	-0.624363796776252
FNBP4	1.71135003781846	-0.758309683879232	-0.20715688160098	-0.0770005083506503	-0.668882963987598
RP11-159F24.3	1.71114690730207	-0.801383942272172	-0.164651527126255	-0.122501338999736	-0.622610098903907
NDUFS7	1.71372921167254	-0.792435756542699	-0.163946482549059	-0.132186069538556	-0.625160903042222
SSH2	1.71284494309765	-0.819241231698191	-0.272175591120377	-0.0578900121813784	-0.563538108097707
SPAG4	1.72041473562612	-0.789595260484241	-0.33323564509144	-0.0466875220320273	-0.550896308018415
HMBS	1.7355037456834	-0.722677989263197	-0.335041959188349	-0.0900800015515083	-0.587703795680351
POLR2F	1.73121647326453	-0.732410699420102	-0.367369601245636	-0.0586696024291343	-0.572766570169656
AC009403.2	1.74474848819178	-0.722412623305527	-0.288395639809037	-0.165145259525845	-0.568794965551375
ANKRD16	1.74204471301882	-0.720868942024532	-0.301334492584301	-0.141128526921318	-0.578712751488669
KIF20B	1.74710362425401	-0.720602816798776	-0.31890048376463	-0.158462148453988	-0.549138175236615
SECISBP2	1.74381880035567	-0.741155421447125	-0.329305333143284	-0.143498923686786	-0.529859122078475
ACSS2	1.73884920166493	-0.75410827389759	-0.333390109308282	-0.120192738706941	-0.53115807975212
CHI3L2	1.72864930991144	-0.779206249845416	-0.272462123597725	-0.113521603078961	-0.563459333389336
ANKIB1	1.73397260237382	-0.758744689493871	-0.306036613566538	-0.110900987225783	-0.558290312087624
RAB30	1.70067280122881	-0.901951792639279	-0.075464506434537	-0.24554614386623	-0.477710358288759
HDHD1	1.67032621572397	-0.932258465020094	0.0318588149987891	-0.237491175178116	-0.532435390524544
KIAA1731	1.68101807087363	-0.844261458838192	0.0391963097049003	-0.242761549465456	-0.633191372274883
DHX30	1.65858275410948	-0.893522762646235	0.0631555532321801	-0.186334637120997	-0.641880907574427
CTD-3092A11.1	1.69257999109217	-0.837506028578259	-0.0426139032344363	-0.180514492803644	-0.631945566475834
CCDC64	1.68714738038821	-0.886837843700147	-0.179085196061803	-0.0441342090398685	-0.577090131586392
LONP2	1.67748460115365	-0.960424215944085	-0.161298480874652	-0.0739472727112429	-0.481814631623672
METTL17	1.68042363591274	-0.910903470985124	-0.0912632408205388	-0.106656889879234	-0.571600034227845
UBXN8	1.6518531960416	-0.944249815472809	-0.0776471513588488	-0.0189022803729425	-0.611053948836998
FAM153C	1.77214396572039	-0.536124516489587	-0.331151212631836	-0.289612315169195	-0.615255921429777
RRNAD1	1.77358916363912	-0.559559882571245	-0.345594124145553	-0.284636318094996	-0.583798838827325
RALGAPA1	1.76889219215159	-0.574407899091464	-0.350468179019217	-0.245845584965449	-0.598170529075462
RP11-461A8.4	1.78013845704781	-0.546760521123726	-0.343880715592674	-0.349084073280946	-0.540413147050469
APBB3	1.77902206140708	-0.515749829765649	-0.343493878506484	-0.341359720092779	-0.578418633042166
PIDD	1.7620269931521	-0.651149493981026	-0.294527390374014	-0.248010953950571	-0.56833915484649
ZNF671	1.77527944011086	-0.596505351665089	-0.371538576283025	-0.283807958402206	-0.523427553760537
RP11-313D6.3	1.76303480329192	-0.531418534604805	-0.290475421719493	-0.26801968179015	-0.673121165177475
C1QTNF6	1.75848654988908	-0.542130085714146	-0.25018505026045	-0.27755728542363	-0.688614128490853
FUCA1	1.76756518137687	-0.526524872504325	-0.278677488337399	-0.311251061980077	-0.651111758555071
APBA2	1.76453075046298	-0.486438021477989	-0.30125388389766	-0.28599867912548	-0.69084016596185
FAM149A	1.76858728956026	-0.523397894662067	-0.242102600497069	-0.36654633176799	-0.636540462633132
SERPINH1	1.76430078617234	-0.431360411259811	-0.274985876994445	-0.347428578996277	-0.710525918921802
ANKRD26	1.76281424238139	-0.427641276265914	-0.274502685609569	-0.34093287085014	-0.719737409655769
CCHCR1	1.76931078804244	-0.419418181560343	-0.283187692372813	-0.38418347856152	-0.682521435547765
ROBO3	1.76290888666394	-0.559939241234878	-0.162949366813253	-0.445021082320457	-0.594999196295351
GLIS3	1.75845590429454	-0.577766029616854	-0.1342642604539	-0.45806269972369	-0.588362914500099
IRF2BP1	1.76637234732085	-0.5305796753975	-0.188686464047595	-0.43812579075718	-0.608980417118578
COG8	1.77622928231921	-0.578105772291636	-0.252877872617493	-0.465160356177737	-0.480085281232343
TFCP2	1.7723804612802	-0.5508502256773	-0.211082896407518	-0.495906278757662	-0.514541060437725
VILL	1.73185354953561	-0.687048919252057	-0.0589921303060073	-0.352810119561413	-0.633002380416137
POMC	1.74299177030742	-0.656065947363586	-0.108463113043363	-0.34588164771894	-0.632581062181527
L3MBTL3	1.72352307963631	-0.70802689175101	-0.0480330833165333	-0.313633774411525	-0.653829330157239
CCDC130	1.72706499098586	-0.699231060073749	-0.0733072096302176	-0.293704291490446	-0.660822429791449
ZNF251	1.72968489532203	-0.733897432605919	-0.0515987142386266	-0.369196129301193	-0.574992619176287
LENG8-AS1	1.73796057468143	-0.646187437428179	-0.0563201989094308	-0.411233563315801	-0.624219375028022
RBM19	1.75014404789279	-0.631834798775402	-0.110524399492454	-0.409685725921249	-0.598099123703679
PCED1A	1.74927532231527	-0.67184786007826	-0.103677753880696	-0.443211507219057	-0.530538201137253
PRMT2	1.72242799956206	-0.701330218257448	-0.583014167329254	0.0106466402186718	-0.448730254194027
ZNF331	1.72041738631696	-0.720414887593725	-0.567920077638108	0.0133989588935684	-0.445481379978697
DEAF1	1.7092513042392	-0.726882264285623	-0.603902561038782	0.0492886796226969	-0.427755158537496
CFL1P1	1.7323731608831	-0.657221255721388	-0.607122030036337	-0.0232777658065936	-0.444752109318782
HMHA1	1.72623594295699	-0.679845337963225	-0.626677131789556	-0.013495006126818	-0.406218467077392
TSPAN3	1.71279269442133	-0.767041476319889	-0.579203786239968	0.0108049068553669	-0.377352338716837
MEN1	1.71570445748904	-0.789202812270106	-0.529300591057201	-0.00563203062342287	-0.391569023538312
ENTPD6	1.73957035413685	-0.668694602967249	-0.624908186345454	-0.0873579456929791	-0.358609619131169
TTC39B	1.74123249951373	-0.682975474265594	-0.615139480428276	-0.109575013445347	-0.333542531374516
ABHD17A	1.72056932349737	-0.727272259297219	-0.634435890634352	-0.0314159023339902	-0.327445271231805
MVK	1.69528207154771	-0.728646824844237	-0.675766309376551	0.073802877942992	-0.36467181526991
USP36	1.71016608660362	-0.707281289194838	-0.660524360420896	0.0290538558653725	-0.371414292853253
C12orf52	1.71114456780678	-0.672151007396341	-0.716021130495888	0.00488000271080836	-0.327852432625361
MYB	1.71914024409192	-0.680198390477164	-0.675492708010273	-0.00917178169111804	-0.354277363913366
CALCB	1.70156450288284	-0.842032402001885	-0.341072109024994	0.00996241794694342	-0.528422409802903
POLD2	1.70148612512047	-0.839013138865007	-0.382598937759066	0.0241466939643141	-0.50402074246071
MPI	1.72433563582358	-0.797626951325296	-0.379132354873016	-0.0537920277398194	-0.493784301885444
PSMA5	1.71697120227449	-0.821488752149476	-0.355749092625367	-0.0407895572936625	-0.498943800205987
EME2	1.70580542568328	-0.900782052081169	-0.297187632645831	-0.0784891307232542	-0.429346610233028
COPS7B	1.7034602033254	-0.898286935787353	-0.345222086340908	-0.0478381655036093	-0.412113015693535
WASH2P	1.71805214350557	-0.832286923848202	-0.429404924191746	-0.0450485556625837	-0.41131173980304
RABL2A	1.71560089019991	-0.852866053045337	-0.4243149814164	-0.0561395554818562	-0.382280300256314
TPM3P9	1.72312857039605	-0.817792522698455	-0.403619682472661	-0.0594491754357549	-0.442267189789186
RFPL3S	1.720199610181	-0.812019117851104	-0.4879329270908	-0.0440579763959744	-0.376189588843119
PBRM1	1.7350786958843	-0.798308834849609	-0.393038873381524	-0.113903989286169	-0.429826998366997
KAT2A	1.73574519395926	-0.798938258630139	-0.416368513903987	-0.118629193539755	-0.401809227885383
BOD1	1.73201109933005	-0.832636228284246	-0.363455572225271	-0.143160284948073	-0.392759013872467
GTF2IRD2	1.77907448080314	-0.574421876075647	-0.448892515336805	-0.283428063886416	-0.472332025504271
ANKZF1	1.77959977410395	-0.576329191968211	-0.457082271008239	-0.290794075999049	-0.455394235128456
KRT8P33	1.78302444231105	-0.543312111721196	-0.458822408047854	-0.318949333125681	-0.461940589416314
GNB5	1.77801507582323	-0.566700836643889	-0.506390693009823	-0.273018664656896	-0.431904881512621
PRR22	1.77427189237036	-0.63739626349446	-0.449150641138502	-0.28276369104291	-0.404961296694484
MSRB2	1.77513559978353	-0.647615230214518	-0.42346193773663	-0.317978037180547	-0.386080394651832
PEX6	1.75262291579911	-0.706004647462504	-0.431822205843929	-0.142454349813827	-0.472341712678846
NCAPH2	1.75230926684955	-0.722059424257277	-0.416193924750272	-0.154888708500488	-0.45916720934151
DHPS	1.76405502970892	-0.678112640709318	-0.408359662371736	-0.212386638116859	-0.465196088511009
NDOR1	1.77162549934461	-0.507144604574032	-0.436579674044735	-0.225754684935842	-0.602146535790006
LRMP	1.77575322812755	-0.509914361568973	-0.463188065905135	-0.243179141489294	-0.559471659164148
SH3RF3	1.77009853913268	-0.544321001799119	-0.466904624353798	-0.199823217152432	-0.559049695827333
LAMC3	1.76777344258651	-0.513681418771729	-0.479716706100959	-0.185753089778059	-0.588622227935762
FAM86B1	1.77974963017521	-0.500254484184665	-0.448296842710707	-0.281768407652803	-0.549429895627039
KIFC2	1.78137928172551	-0.500561075757951	-0.44636543304512	-0.297375126270498	-0.537077646651943
C7orf31	1.77609372927582	-0.549898022520171	-0.419266974226287	-0.258980034436042	-0.547948698093318
CCR12P	1.78131798195087	-0.49123923503407	-0.493656878606111	-0.286969639698757	-0.509452228611931
CLDN1	1.77965110607082	-0.513256747414223	-0.498220801159549	-0.269762288879132	-0.498411268617914
ADD2	1.77872356003661	-0.471576048292183	-0.559935463978964	-0.270971035541597	-0.476241012223862
PAK1	1.77479979198986	-0.506710544182017	-0.514176309765043	-0.227356191331599	-0.526556746711206
SDK1	1.77169688435825	-0.53173151084167	-0.517094916507255	-0.203806314838402	-0.519064142170926
LHX4	1.76622633311708	-0.500327760609895	-0.565951772264677	-0.169900495368076	-0.530046304874431
UFSP2	1.76641405279013	-0.481706797730237	-0.583641095170085	-0.175381507180956	-0.525684652708853
MAGI2-AS3	1.75542145788414	-0.518178648665162	-0.540216574653911	-0.108482223541047	-0.588544011024022
PTGIR	1.75787878674174	-0.520348564824352	-0.517589651362004	-0.123281372941493	-0.596659197613889
PHGDH	1.75943801362591	-0.477885382306032	-0.550069028330236	-0.135640333728093	-0.595843269261549
DACT1	1.76287875071717	-0.512003601342027	-0.511348607282783	-0.151607740422869	-0.587918801669492
C9orf72	1.76324240304612	-0.489858820143086	-0.522162362745082	-0.15629990519564	-0.59492131496231
NUCB2	1.76236981758922	-0.494880786184476	-0.501521395743193	-0.154654325991376	-0.61131330967018
RYR3	1.76912716795634	-0.424712894811443	-0.556197218175339	-0.207280247771483	-0.580936807198069
NAA16	1.76496837838512	-0.439301717138975	-0.555236408999735	-0.176850340288152	-0.593579911958262
KRT73	1.77111107804924	-0.439886802680717	-0.488175588594887	-0.22660871984263	-0.616439966931009
ZNF318	1.77009926951266	-0.456133396025727	-0.467146065879197	-0.221032087633249	-0.625787719974486
TNFRSF21	1.7435052622962	-0.613450668573907	-0.449375025726385	-0.0662344879148893	-0.614445080081013
HBS1L	1.73467946746491	-0.672078893178865	-0.429235928253625	-0.0388530256288532	-0.594511620403563
LCLAT1	1.75124841205489	-0.677854080809554	-0.437583255281982	-0.11786069682969	-0.517950379133663
SCNN1D	1.74993810432091	-0.681400440649783	-0.402580689708364	-0.121330768806642	-0.544626205156119
TMEM161A	1.74442431961713	-0.675403074429473	-0.426222306550634	-0.0841719542388278	-0.55862698439819
FAM127B	1.75806500661663	-0.598895821422045	-0.505994606377399	-0.125114995154826	-0.528059583662362
TIMM44	1.76073561095856	-0.588251047106	-0.487308896424868	-0.140637337640195	-0.544538329787492
ANKRD36BP2	1.76002596766929	-0.579102058060287	-0.455468883832744	-0.143233779346304	-0.582221246429955
MMAB	1.75955240844855	-0.589005055008728	-0.4374444379966	-0.146357465470184	-0.586745449973036
OIP5-AS1	1.73889088226197	-0.657352997854623	-0.55150557948479	-0.0419466459570236	-0.488085658965536
C17orf75	1.7383526820265	-0.650659862876581	-0.529896861876778	-0.0355742780536729	-0.52222167921947
GAA	1.75354855736259	-0.640281947275646	-0.513342878014916	-0.1107115920544	-0.489212140017628
UBE2O	1.74299726015273	-0.615766562673902	-0.53145555891215	-0.0500236223011859	-0.545751516265495
PITPNM2	1.74245478543033	-0.613236303183134	-0.507925291549996	-0.0491108989420524	-0.572182291755149
EPB41L3	1.73656071621568	-0.589138717967595	-0.529155895365076	-0.0209143833253581	-0.597351719557653
SULT1B1	1.73733609952223	-0.625853759374919	-0.660020989566005	-0.063814081065193	-0.38764726951611
TMEM71	1.74385776282813	-0.614505526858648	-0.651184079879496	-0.092489463808164	-0.385678692281822
AC093838.4	1.74275168953514	-0.607953331893705	-0.602877318931135	-0.0558674001569729	-0.476053638553327
LRRN3	1.7597232939401	-0.524766269948002	-0.597309633902083	-0.134543480571319	-0.503103909518692
HOOK2	1.75744140257317	-0.514394287621206	-0.613404800042192	-0.124679023372207	-0.504963291537569
RHOBTB3	1.75954037273623	-0.514691665266308	-0.633709657708379	-0.146232198632284	-0.464906851129262
LSM4	1.76217805881825	-0.565727364783695	-0.347185704621743	-0.208394647487708	-0.640870341925106
MYL7	1.75575343397164	-0.582128028176557	-0.332444718515568	-0.181691962823591	-0.659488724455921
RP5-1180C10.2	1.74597468677296	-0.574219754624744	-0.342496301296303	-0.131163786900968	-0.69809484395095
NPRL3	1.74817197849844	-0.593899020460343	-0.344254329122992	-0.136120346317892	-0.673898282597213
C6orf203	1.75096932226049	-0.650507308473639	-0.359585331814648	-0.138925993233645	-0.601950688738556
COG4	1.75536255236426	-0.638067421849891	-0.316106405651878	-0.187642103915941	-0.613546620946547
ANKRD18EP	1.72649995402275	-0.649317355999185	-0.360391835701737	-0.0337354773829323	-0.683055284938894
DBNL	1.73426238504805	-0.62907420336831	-0.33369610237388	-0.0794402092247512	-0.692051870081115
RP5-837J1.2	1.73916090995983	-0.609794885166106	-0.391412511025164	-0.0706664492646332	-0.667287064503923
NAT9	1.73919880449235	-0.59734809457215	-0.412129351767703	-0.0629786329862359	-0.666742725166259
GAREM	1.74716212331217	-0.56988663331191	-0.400725492028068	-0.104939623150964	-0.671610374821231
CCS	1.76081376046078	-0.472542006478615	-0.463432640870838	-0.166158151539102	-0.658680961572227
RNASEH2A	1.75403503057069	-0.478296164265207	-0.452089347176545	-0.13704316650473	-0.686606352624205
ZNF229	1.75720679261554	-0.434243367543546	-0.485316437226262	-0.156813280987614	-0.680833706858115
SDK2	1.75954822580177	-0.435675928463242	-0.498574233444474	-0.162607222395971	-0.662690841498088
KBTBD11	1.75306054386419	-0.525396038596687	-0.459984900952194	-0.115059561413805	-0.652620042901504
MYO15B	1.77025406352922	-0.510733906099385	-0.385773938472407	-0.243464644639379	-0.630281574318052
ZC3H7A	1.75817667359397	-0.505620148097667	-0.384254912734735	-0.180638117403675	-0.687663495357888
AIF1	1.70850636510105	-0.57954083484505	-0.536063126232652	0.0790538681948722	-0.67195627221822
STOML1	1.70997475994469	-0.578884715726372	-0.535221968945644	0.0741458386293954	-0.670013913902073
TMIGD2	1.71244706923667	-0.562079544342999	-0.559720562820831	0.0679068835715552	-0.658553845644398
SMCHD1	1.72163024082999	-0.588239704335536	-0.519721753791083	0.0334287239773922	-0.647097506680767
TOP1MT	1.70021742411353	-0.600040037550413	-0.538607116153495	0.107438031415957	-0.669008301825576
FHIT	1.70062697671475	-0.578037426621772	-0.480957013607204	0.0894122135925257	-0.731044750078302
ARHGEF10	1.69765032332859	-0.554066489194458	-0.517085629483024	0.103503916152234	-0.730002120803338
VPS9D1-AS1	1.69539809792658	-0.516710803524861	-0.627234297635269	0.119976778780516	-0.67142977554697
TNK1	1.71153622770253	-0.54796312111792	-0.590172878849789	0.0722443258746412	-0.645644553609465
UBE2E2	1.70925105597239	-0.662594293840455	-0.468512881952533	0.0664559320788632	-0.644599812258266
SAYSD1	1.71296291996006	-0.657239424422866	-0.478675618483409	0.0565643834209703	-0.633612260474757
PTGES2	1.71048852897683	-0.621037975327441	-0.492854241721486	0.0675378333495904	-0.664134145277491
TACC3	1.71384758587751	-0.6215358416838	-0.484068639736643	0.0544292564778373	-0.662672360934901
AKAP8L	1.6971300513069	-0.703083539994261	-0.409016167099106	0.0862978741089352	-0.671328218322466
MSL3	1.6967524041845	-0.686102109049956	-0.39247036205807	0.081543477324483	-0.69972341040096
RPRD1A	1.71557086917596	-0.682077256893783	-0.426703508016649	0.032323735986175	-0.639113840251702
GTPBP3	1.72114251341955	-0.704318205192889	-0.443130097271773	0.0137169537379341	-0.587411164692819
CNNM1	1.65629546981635	-0.653707349063693	-0.614767783629214	0.239800728070085	-0.627621065193522
RPAP1	1.67524037596851	-0.616794746473712	-0.649605890930492	0.187735166386811	-0.596574904951115
ZNF787	1.67734755648587	-0.708428543627938	-0.563003383330926	0.174717716966351	-0.580633346493359
ZDHHC23	1.69270740694882	-0.680221388581224	-0.65321493552273	0.121041103416355	-0.480312186261218
YY1AP1	1.68672378682196	-0.704101862943166	-0.646703145174706	0.135815002793721	-0.471733781497814
LTA4H	1.68659605979102	-0.67731627137008	-0.639426198102921	0.146264009120663	-0.516117599438679
RP11-395P17.3	1.7109052701622	-0.699888298755063	-0.527479610510999	0.0646791916288251	-0.548216552524965
RPP25	1.69882984169343	-0.722761650182474	-0.531740884844629	0.101974449685722	-0.546301756352048
NAP1L4	1.71375469768581	-0.66286352727806	-0.557589355608544	0.0624425660305703	-0.555744380829776
CYTH1	1.70608021838246	-0.691007273702776	-0.559984968401184	0.0844364104613818	-0.539524386739879
ECHDC3	1.70529738035074	-0.695706815179722	-0.492875713340196	0.0818846085464522	-0.598599460377278
